time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu8_freq,cpu9_freq,cpu10_freq,cpu11_freq,cpu12_freq,cpu13_freq,cpu14_freq,cpu15_freq,trn_arch,trn_workers,trn_epochs,trn_batch_size,trn_image_size,trn_device,inf_arch,inf_workers,inf_batch_size,inf_image_size,inf_device,latency
1674092779.613,129.79,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092779.57579,17.8,3.4,0,77.2,1.4,0,0.2,0,4069179,4070026,1330725,1200701,1212810,1204543,1363863,1492288,4031756,4051587,1622356,1243195,1322567,1222257,1765220,1299477,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092780.724,126.45,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092780.68576,17.8,3.4,0,77.2,1.4,0,0.2,0,4069081,4068832,1485681,1525430,1361121,1203835,1781384,1252386,4021529,4018482,1389599,1200049,1806812,1200165,1200752,1223217,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092781.954,126.57,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092781.91763,17.8,3.4,0,77.2,1.4,0,0.2,0,4076504,4117523,1200313,1200149,1200298,1583578,1200040,1200105,4000062,4001760,1200115,1200048,1863896,1269401,1201440,1200360,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092782.604,126.12,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092782.57023,17.8,3.4,0,77.2,1.4,0,0.2,0,4062289,4061313,1296607,1200336,1364835,1343397,1793671,1359093,4038207,4017270,1200142,1203416,1281287,1405131,1651167,1295274,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092783.953,125.9,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092783.91768,17.8,3.4,0,77.2,1.4,0,0.2,0,4053726,4038142,1200195,1200347,1200141,1201356,1926413,1200071,4092331,3996119,1200012,1200029,1200128,1199856,2032620,1200690,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092784.588,126.03,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092784.54953,17.8,3.4,0,77.2,1.4,0,0.2,0,4059515,4060986,1269062,1200162,1200098,1417063,1542350,1479129,4024314,4015545,1203394,1200052,1200112,1466084,1659288,1451461,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092785.948,126.13,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092785.90985,17.8,3.4,0,77.2,1.4,0,0.2,0,4063642,4103226,1602041,1200023,1200460,1200124,1200050,1200230,3999427,3998936,1200013,1200077,1706687,1200274,1201027,1201397,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092786.631,129.97,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674092786.59624,17.8,3.4,0,77.2,1.4,0,0.2,0,4060978,4060434,1399325,1200069,1480452,1316481,1597170,1200427,4018378,4018285,1643550,1200101,2350468,1727132,1391093,1235983,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092787.572,126.15,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092787.53857,17.8,3.4,0,77.2,1.4,0,0.2,0,4080821,4080218,1210232,1204610,1693288,1596312,1344668,1257634,4064019,4025568,1200079,1204542,1432503,1976357,1349534,1200120,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092788.953,126.45,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092788.91386,17.8,3.4,0,77.2,1.4,0,0.2,0,4115192,4086356,1200094,1200765,1486014,1200814,1200046,1200709,3999819,4004929,1204349,1200141,1200100,1200153,1200079,1200589,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092789.582,126.07,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092789.5491,17.8,3.4,0,77.2,1.4,0,0.2,0,4068057,4067738,1295450,1218797,1493557,1368384,1419855,1275802,4046329,4030650,1254074,1284208,1424658,1815600,1498553,1200612,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092790.964,125.99,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092790.92567,17.8,3.4,0,77.2,1.4,0,0.2,0,4073325,4133052,1200029,1200096,1200475,1202187,1200057,1201573,3999961,3997755,2248224,1200048,1822532,1200082,1201187,1200156,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092791.611,126.08,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092791.5731,17.8,3.4,0,77.2,1.4,0,0.2,0,4067828,4067281,1541773,1200052,1502368,1313042,1205958,1210056,4029381,4032844,1574287,1200081,1393016,1200120,1200121,1201763,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092792.74,126.18,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674092792.70175,17.8,3.4,0,77.2,1.4,0,0.2,0,4079382,4079187,1892580,1200055,1480627,1239684,1631890,1204315,4025718,4029224,1695183,1200028,1200434,1200423,1200113,1200146,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092793.884,126.14,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092793.84573,17.8,3.4,0,77.2,1.4,0,0.2,0,4074226,4074900,1561738,1200286,1200710,1200100,1200087,1200098,4066016,4061450,1730954,1199988,1201064,1200114,1200096,1200332,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092794.912,125.99,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092794.87374,17.8,3.4,0,77.2,1.4,0,0.2,0,4076913,4077301,1200062,1201016,1881883,1201647,1200061,1200177,3997547,4000181,1859639,1200028,1200290,1200088,1200072,1200336,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092795.591,125.76,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092795.55544,17.8,3.4,0,77.2,1.4,0,0.2,0,4068280,4067997,1524398,1200073,1200357,1237073,1200056,1211285,4034620,4023142,1755135,1200041,1377536,1277239,1291528,1203006,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092796.957,126.24,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092796.91777,17.8,3.4,0,77.2,1.5,0,0.2,0,4116626,4103395,1200342,1200096,1201025,1312658,1200083,1200097,4000113,3998760,1200009,1215873,1200154,1200159,1201612,1200232,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092797.626,125.97,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674092797.59264,17.8,3.4,0,77.2,1.5,0,0.2,0,4074218,4073640,1405724,1203694,1375665,1262498,1259189,1218298,4027141,4046918,1581349,1200057,1308191,1291598,1529908,1205410,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092798.586,125.74,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092798.55288,17.8,3.4,0,77.2,1.5,0,0.2,0,4079775,4079365,1681854,3059890,1530236,1251778,1238690,1216277,4017420,4020982,1713262,1395073,1368517,1288960,1237748,1207993,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092799.956,126.07,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092799.91781,17.8,3.4,0,77.2,1.5,0,0.2,0,4098035,4089730,1847710,1200159,1731368,1200233,1403523,1201567,4000334,3996011,1883023,1200463,1200063,1200048,1200002,1200246,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092800.598,126.07,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092800.56759,17.8,3.4,0,77.2,1.5,0,0.2,0,4066083,4065697,1470843,1200092,1298451,1390162,1239511,1205524,4042634,4015289,1606155,1200075,1257566,1246901,1302078,1200677,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092801.595,125.72,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092801.56158,17.8,3.4,0,77.2,1.5,0,0.2,0,4068583,4068741,1789040,1200373,1447948,1535945,1200076,1203843,4006976,4022789,2002475,1204802,1383016,1663432,1200090,1245970,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092802.949,125.82,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092802.90988,17.8,3.4,0,77.2,1.5,0,0.2,0,4134669,4071008,1200192,1200152,1241810,1856190,1200114,1200204,4074427,3999875,1200272,1200028,1200127,1766850,1200121,1200063,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092803.607,125.44,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092803.56947,17.8,3.4,0,77.2,1.5,0,0.2,0,4068444,4068293,1200098,1202840,1273463,1314288,1361388,1415203,4018645,4029975,1200676,1209336,1293611,1677418,1556090,1264229,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092804.788,125.76,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092804.74986,17.8,3.4,0,77.2,1.5,0,0.2,0,4076169,4076748,1200087,1200272,1296375,1854057,1507852,1582096,4000990,4001854,1200152,1200170,1278528,1200093,1201674,1200256,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092805.953,129.63,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092805.91378,17.8,3.4,0,77.2,1.5,0,0.2,0,4076383,4116173,1200183,1200083,1200005,1796352,1200096,1200263,4093578,3998514,1639526,1200038,1199977,1200097,1200627,1200080,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092806.581,125.59,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092806.54885,17.8,3.4,0,77.2,1.5,0,0.2,0,4066657,4066402,1391568,1200072,1302815,1336577,1200052,1203837,4008878,4011293,1782487,1200065,1292705,1226088,1200202,1217441,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092807.8,126.16,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092807.7618,17.8,3.4,0,77.2,1.5,0,0.2,0,4078614,4078805,2056362,1200075,1306160,1628034,1200202,1200290,4000921,4093177,1200000,1200057,1200133,1884866,1614488,1201038,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092808.948,125.99,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092808.90979,17.8,3.4,0,77.2,1.5,0,0.2,0,4099434,4159135,1200124,1200077,1497058,1222186,1200037,1200054,4045523,4094298,1200225,1200051,1586471,1316751,1200137,1200599,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092809.594,125.81,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092809.55956,17.8,3.4,0,77.2,1.5,0,0.2,0,4071043,4068843,1200288,1200267,1411987,1519731,1366371,1387436,4041352,4018273,1200165,1209352,1645795,2534822,1424130,1200126,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092810.953,126.25,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092810.91376,17.8,3.4,0,77.2,1.5,0,0.2,0,4131775,4102964,1200070,1200231,1602422,1200072,1200110,1200158,4015002,4000374,1736757,1200055,1200243,1748216,1200241,1200032,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092811.629,129.35,1710,9251,52,33,11, NVIDIA GeForce RTX 3080 Ti,1674092811.59098,17.8,3.4,0,77.2,1.5,0,0.2,0,4071715,4070816,1348200,1200244,1218272,1473014,1516813,1240995,4025669,4014894,1298794,1200046,1499039,1683086,1264339,1595560,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092812.963,125.66,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092812.92567,17.8,3.4,0,77.2,1.5,0,0.2,0,4123353,4098509,1757579,1200087,1885277,1201606,1200071,1697388,3999867,4060029,1556588,1200133,1200200,1200132,1200142,1274556,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092813.598,125.6,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674092813.56818,17.8,3.4,0,77.2,1.5,0,0.2,0,4067034,4067411,1381551,1200068,1361936,1200719,1305670,1287398,4016750,4022570,1657662,1200074,1608449,1200071,1200126,1385460,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092814.965,125.39,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092814.92577,17.8,3.4,0,77.2,1.5,0,0.2,0,4125487,4069145,1200192,1200078,1199964,1200034,1200117,1200054,4000192,4004512,1605933,1200076,1200130,1200097,1200087,1547780,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092815.604,125.5,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092815.56524,17.8,3.4,0,77.2,1.5,0,0.2,0,4073453,4073435,1463750,1200068,1345607,1329862,1200100,1455883,4054659,4042204,1528886,1200071,1231427,1217482,1200143,1468190,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092816.921,126.12,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092816.88181,17.8,3.4,0,77.2,1.5,0,0.2,0,4076914,4077517,1531571,1200168,1200420,1200039,1200079,1243205,4002836,4063743,1755842,1200141,1200308,1200096,1200241,1200161,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092817.578,126.03,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092817.5401,17.8,3.4,0,77.2,1.5,0,0.2,0,4073443,4074095,1291324,1200119,1542235,1239907,1200057,1244904,4048777,4038273,1282190,1200068,1819210,1210674,1200141,1215690,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092818.948,129.71,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092818.90969,17.8,3.4,0,77.2,1.5,0,0.2,0,4067095,4053127,1242185,1200157,1692052,1882155,1200028,1200152,4002216,3999861,2477697,1200048,1200552,1200055,1200154,1200054,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092819.594,125.82,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092819.55916,17.8,3.4,0,77.2,1.5,0,0.2,0,4065548,4065810,1526447,1200091,1395959,1354266,1301830,1200251,4019547,4035810,1405086,1200071,1720076,1675774,1216261,1209102,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092820.948,125.83,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092820.90979,17.8,3.4,0,77.2,1.5,0,0.2,0,4107505,4114957,1410926,1200110,1681809,1608238,1200038,1200261,3998711,4022368,1426109,1199953,1781536,1200149,1200037,1200274,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092821.568,125.54,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092821.5338,17.8,3.4,0,77.2,1.5,0,0.2,0,4062450,4062130,1271769,1200070,1550449,1361133,1538959,1202769,4015413,4030642,1327609,1200062,1883175,1200011,1945184,1211179,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092822.915,125.83,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092822.87775,17.8,3.4,0,77.2,1.5,0,0.2,0,4073222,4056992,1200003,1200020,1200139,1200443,1200064,1200393,3999966,4040345,1726051,1199989,1200868,1200284,1200290,1200183,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092823.952,125.85,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092823.91378,17.8,3.4,0,77.1,1.5,0,0.2,0,4048919,4059226,1200001,1200069,1200616,1200162,1200138,1199952,4008728,3999959,1200139,1199978,1201942,1200205,1200259,1850119,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092824.569,125.67,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092824.53501,17.8,3.4,0,77.1,1.5,0,0.2,0,4059208,4059089,1373844,1224027,1301630,1200149,1211551,1736688,4017932,4034536,1300516,1338346,1309855,1200145,1204012,1822455,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092825.952,125.99,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092825.91382,17.7,3.4,0,77.1,1.5,0,0.2,0,4105625,4128750,1203366,1200070,1200138,1201199,1200134,1512162,4006148,4016305,1199983,1200114,1201121,1200183,1200089,1200136,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092826.573,125.86,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092826.53502,17.7,3.4,0,77.1,1.5,0,0.2,0,4067364,4067046,1272000,1200087,1226501,1225702,1217542,1799549,4026595,4021431,1294364,1200056,1315327,1284742,1208674,1997270,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092827.948,125.83,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092827.90976,17.7,3.4,0,77.1,1.5,0,0.2,0,4059120,4047392,1200315,1200091,1200741,1200863,1200064,1666076,4009467,4098561,1200034,1200075,1699359,1200113,1200125,1565626,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092828.612,125.51,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092828.57213,17.7,3.4,0,77.1,1.5,0,0.2,0,4074045,4075020,1286419,1200074,1341711,1345903,1213680,1535609,4039867,4037016,1219824,1200088,1600390,1237700,1207015,1548923,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092829.585,125.94,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092829.55408,17.7,3.4,0,77.1,1.5,0,0.2,0,4082547,4083128,1553632,1200058,1948227,1200059,1200098,1200117,4043039,4016839,1384944,1200066,1826591,1232708,1200140,1200839,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092830.952,126.28,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092830.91377,17.7,3.4,0,77.1,1.5,0,0.2,0,4094758,4064643,1200004,1200031,1200087,1200194,1200052,1200708,4050683,4098225,1200079,1200240,1199784,1200402,1200079,1200173,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092831.578,126.04,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092831.54898,17.7,3.4,0,77.1,1.5,0,0.2,0,4061635,4062732,1291449,1200053,1597598,1320198,1217817,1200103,4015926,4044159,1283333,1200051,1650785,1411566,1200134,1200118,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092832.57,125.67,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092832.53168,17.7,3.4,0,77.1,1.5,0,0.2,0,4067926,4067319,1860720,1200072,1988624,1225557,1200109,1200110,4022878,4017924,1619187,1200070,2160887,1200155,1200137,1200117,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092833.852,125.85,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092833.81372,17.7,3.4,0,77.1,1.5,0,0.2,0,4083406,4084374,1339665,1200062,1934422,1200046,1200036,1200114,4000314,4002315,1199912,1200059,1857325,1590705,1200267,1200107,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092834.949,125.5,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092834.91367,17.7,3.4,0,77.1,1.5,0,0.2,0,4147390,4078305,1200276,1200053,1850745,1200117,1200015,1200216,4071573,4095972,1199932,1200164,1703985,1201157,1200927,1200147,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092835.578,129.01,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092835.54052,17.7,3.4,0,77.1,1.5,0,0.2,0,4067357,4067213,1336767,1200057,1630774,1200113,1200029,1291653,4014721,4015964,1553496,1200031,1989369,1458639,1530464,1200106,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092836.94,125.79,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092836.90182,17.7,3.4,0,77.1,1.5,0,0.2,0,4069110,4121451,1200220,1200052,1647641,1200046,1200089,1200243,4057854,4003086,1200154,1199892,1789324,1200296,1201346,1200206,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092837.584,125.71,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674092837.54424,17.7,3.4,0,77.1,1.5,0,0.2,0,4075289,4075370,1337276,1200061,1768476,1232190,1210692,1200142,4043722,4023811,1252286,1200082,1675180,1200256,1252248,1200102,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092838.952,125.83,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092838.9138,17.7,3.4,0,77.1,1.5,0,0.2,0,4115937,4084142,1340888,1200058,1200067,1200056,1759423,1200110,3998243,4057634,1208002,1200040,1745179,1200085,1201093,1200065,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092839.59,125.31,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092839.5545,17.7,3.4,0,77.1,1.5,0,0.2,0,4070947,4070302,1277222,1270869,1550804,1218601,1232885,1200104,4015829,4005811,1203217,1241842,1749842,1248366,1458900,1200121,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092840.944,125.73,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092840.90571,17.7,3.4,0,77.1,1.5,0,0.2,0,4054589,4090810,1200110,1200066,1595393,1200104,1200027,1202476,4008154,4001805,1200035,1200065,1615328,1200622,1201158,1200070,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092841.591,125.62,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092841.55262,17.7,3.4,0,77.1,1.5,0,0.2,0,4068080,4067972,1212704,1200164,1326002,1244264,1200028,1270686,4018741,4010170,1207045,1200046,1747043,1369924,1201123,1303465,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092842.956,125.84,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092842.91777,17.7,3.4,0,77.1,1.5,0,0.2,0,4097839,4120468,1200090,1200069,1229856,1201546,1200089,1200136,4006485,4096249,1200256,1200030,1748088,1200145,1200020,1200143,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092843.606,129.41,1710,9251,52,33,11, NVIDIA GeForce RTX 3080 Ti,1674092843.57184,17.7,3.4,0,77.1,1.5,0,0.2,0,4060809,4060000,1216463,1200054,1411699,1408627,1324853,1335867,4034220,4023652,1200520,1200047,1803451,1234638,1695496,1269294,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092844.586,126.75,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092844.55584,17.7,3.4,0,77.1,1.5,0,0.2,0,4069905,4070413,1210643,1200076,1841705,1200245,3067006,1362775,4033252,4030496,1205770,1200049,1907666,1200133,1335172,1225950,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092845.744,126.32,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092845.70579,17.7,3.4,0,77.1,1.5,0,0.2,0,4072671,4072751,1222146,1200074,1999736,1522907,1392451,1385411,4028326,3999586,1200284,3125052,1200140,1200160,1200001,1200530,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092846.888,125.74,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674092846.84975,17.7,3.4,0,77.1,1.5,0,0.2,0,4069889,4070075,1211867,1201505,1199922,1200140,1203647,1200104,4004057,4000918,1200090,1200048,1200098,1200196,1220482,1200317,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092847.613,125.6,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092847.57476,17.7,3.4,0,77.1,1.5,0,0.2,0,4067392,4066650,1332856,1200151,1200641,1288601,1369314,1625088,4040373,4024014,1442334,1200070,1200105,1867800,1270761,1659519,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092848.948,125.66,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092848.90979,17.7,3.4,0,77.1,1.5,0,0.2,0,4050565,4059523,1607368,1200082,1200501,1200209,1251749,1778798,4066736,4054292,1200188,1199996,2159840,1200303,1332678,1687828,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092849.601,125.42,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092849.56651,17.7,3.4,0,77.1,1.5,0,0.2,0,4060083,4060692,1249944,1200138,1377428,1226496,1221090,1594013,4048304,4022989,1312993,1200041,1221232,1366466,1275872,1718455,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092850.979,129.2,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092850.93773,17.7,3.4,0,77.1,1.5,0,0.2,0,4050785,4052851,1200037,1200060,1200082,1200075,1287903,1687068,3998324,4095536,1200105,1200029,1200174,1200404,1229351,1559722,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092852.342,125.94,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092852.30564,17.7,3.4,0,77.1,1.6,0,0.2,0,4056853,4091689,1200127,1200049,1200195,1200035,1200052,1764205,3995694,4066582,1200168,1200022,1200220,1201140,1205834,1654714,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092852.988,125.42,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674092852.94836,17.7,3.4,0,77.1,1.6,0,0.2,0,4069715,4069404,1343256,1200064,1200120,1200052,1499549,1561250,4033328,4014817,1234580,1200065,1200106,1200202,1329847,1810200,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092854.353,126.02,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092854.31764,17.7,3.4,0,77.1,1.6,0,0.2,0,4119395,4114738,1200224,1200130,1200209,1200056,1209357,1682783,4002216,4003770,1200078,1200071,1200723,1200145,1200001,1521216,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092854.964,125.68,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674092854.92777,17.7,3.4,0,77.1,1.6,0,0.2,0,4064586,4063876,1249892,1200067,1200100,1200077,1730591,1574313,4013062,4009939,1364813,1200049,1200083,1200133,2351159,1930069,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
1674092856.228,126.1,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674092856.18977,17.7,3.4,0,77.1,1.6,0,0.2,0,4074338,4074821,1200143,1200083,1200174,1200154,1270136,1584932,3993791,4000047,1588121,1200041,1886100,1200108,1201183,1800735,2,1,3,128,224,1,1,1,1,224,1,14.2317706853847
